Token;Repeticiones;# de archivos
ejnye;4;3
ejszaka;2;2
ejszakai;6;5
ejtenek;2;1
ejtsunk;2;2
ek;4;4
ekber;8;1
ekezet;2;2
ekho;9;6
ekkent;2;2
ekkor;15;12
ekkora;9;8
eklektia;3;3
ekozben;6;5
ekroth;2;1
eku;4;4
ekx;5;5
el;1256;87
ela;3;3
elaboraci;3;2
elaborate;3;3
elaboration;2;2
eladasa;2;2
eladasaval;2;2
eladhatatlan;2;2
eladja;2;2
eladni;9;8
eladosodas;5;4
eladosodott;2;2
eladott;2;2
eladta;2;2
elai;8;2
elall;2;2
elan;4;4
elarulasa;3;2
elarult;2;2
elasva;2;2
elbanast;2;2
elbbs;2;2
elbiralast;2;2
elbocs;2;2
elbocsatani;3;3
elbocsatas;2;2
elbocsatasa;3;3
elbocsatasok;2;1
elbocsatasokra;2;1
elbow;3;3
elcsatolt;2;1
eldec;2;2
elder;19;8
elderly;58;20
eldobta;2;2
eldon;3;1
eldonteni;2;2
eldontotte;3;3
ele;37;25
eleanor;10;6
elebe;3;3
elec;4;3
elect;9;7
elected;21;20
election;119;37
elections;94;29
elective;2;2
electoral;33;21
electorate;7;4
electric;27;18
electrical;21;13
electriciti;16;5
electricity;13;6
electro;2;2
electrocution;2;1
electromagnetic;3;3
electronic;56;25
electronically;5;4
electronics;11;7
electronikus;2;1
electrotex;9;5
electrum;4;4
eleg;41;24
elegans;2;2
elege;2;2
elegedetlen;3;3
elegedetlenseg;2;1
elegedett;4;3
elegedettek;2;2
elegedetten;3;2
elegend;3;3
elegendo;11;9
eleget;12;8
elegge;4;4
elegido;2;2
elegseges;2;2
elegyedni;2;1
eleinte;3;3
elej;2;2
eleje;2;2
elejeig;2;2
elejen;18;15
elejere;2;2
elejet;2;2
elejetol;3;3
eleji;2;2
elek;4;3
elektronikai;3;2
elektronikus;12;11
elelmes;2;2
elelmiszer;2;2
elelmiszerre;2;2
elelmiszert;4;4
elem;6;4
eleme;2;2
elemei;5;4
elemek;2;2
elemeket;2;1
element;23;17
elemental;2;2
elementary;60;17
elements;84;44
elemer;20;16
elemet;4;4
elemezve;2;2
elemi;4;3
elemz;2;1
elemzes;4;4
elemzese;2;2
elemzeseben;2;2
elemzesek;2;2
elemzi;2;2
elemzo;6;5
elemzok;4;3
elen;13;10
elenchus;2;1
elenekelteteseert;2;1
elenekleset;2;1
elenekli;2;1
elengedhetetlen;3;3
elenk;2;2
elenkitesere;2;1
elere;4;3
elereset;3;2
eleresi;2;2
elerhetetlen;2;2
elerhetetlenne;2;1
elerheti;4;4
elerheto;6;5
eleri;3;3
elerik;2;2
elerni;10;10
elero;2;2
elerol;3;3
elert;2;2
elerte;8;5
elertek;2;2
eles;12;11
elesedo;2;1
elesen;6;6
elesettseget;2;1
elet;49;26
eletbe;8;7
eletben;4;4
eletbol;2;1
elete;5;4
eletebe;3;3
eleteben;2;2
eletem;3;2
eletenek;3;3
eletere;2;2
eletet;20;9
eletfogytiglani;2;2
eletkepek;3;2
eletmento;8;4
eletmod;2;1
eletmodot;2;1
eletre;4;4
eletrol;2;2
eletszinvonal;7;6
eletuk;2;2
eletuket;5;5
eletunk;5;4
eletunket;3;2
eletveszelyes;4;4
elevado;3;2
elevation;12;4
elevations;4;3
eleve;3;2
eleven;6;6
elf;2;2
elfedi;2;2
elfelejteni;2;1
elfelejtette;3;3
elfelejti;3;3
elfogadas;3;3
elfogadasa;7;5
elfogadasaig;2;1
elfogadasat;6;6
elfogadasaval;3;3
elfogadhatatlan;16;10
elfogadhatatlannak;11;10
elfogadhato;6;5
elfogadja;7;7
elfogadjak;2;2
elfogadna;3;2
elfogadni;5;4
elfogadott;18;14
elfogadta;9;9
elfogadtak;2;2
elfogadtatni;3;3
elfoglalja;2;2
elfoglalva;2;2
elfogtak;2;1
elfogyott;2;2
elftars;5;3
elftarsak;3;3
elftarsaknak;2;1
elgazosito;3;1
elgin;2;2
elgondolkodtato;2;2
elhagyott;2;2
elhalasztotta;2;2
elhallgatja;6;6
elhallgatni;2;2
elhallgattatott;2;1
elhamarkodott;2;2
elhangzanak;2;2
elhangzott;24;17
elhangzottakat;2;2
elhanyagolhato;2;2
elharitasara;2;2
elhatarolodni;2;1
elhatarozott;2;2
elhatarozta;2;2
elhataroztak;3;3
elhelyez;2;2
elhelyezni;2;2
elhet;2;1
elhibazottnak;2;2
elhinni;2;2
elhiresult;2;2
elhiszed;2;2
elhiszem;4;2
elhiszi;4;3
elhitt;3;2
elhitte;2;2
elhunyt;4;4
elhurcoltak;2;1
eli;3;2
elidegenedese;2;1
elie;2;2
eligibility;22;10
eligible;35;9
elim;3;3
eliminaci;3;3
eliminate;16;14
eliminated;4;4
eliminates;2;1
eliminating;10;10
elimination;14;11
elinditani;2;2
elinditasat;2;2
elinditott;2;2
elindult;2;2
elink;5;5
eliot;33;9
elisa;2;1
elismer;4;2
elismerem;2;2
elismerese;3;3
elismereset;2;2
elismeressel;2;2
elismeri;6;5
elismerik;2;2
elismerni;5;3
elismert;9;9
elismerte;7;6
elit;27;10
elite;27;13
elitelik;2;1
elitelni;2;1
elitelo;2;2
elitelt;3;3
elites;2;2
elitism;2;2
elitnek;4;3
elittol;2;1
elizabeth;11;7
elizabethan;12;5
elizabethton;3;3
elj;3;1
eljaras;8;8
eljarasra;2;1
eljarast;4;3
eljarni;2;2
eljatszotta;2;2
eljen;9;6
eljon;2;2
eljott;3;3
eljuthat;2;2
eljuttatni;2;2
elk;20;7
elka;4;3
elkell;2;2
elkepeszto;10;10
elkepesztoen;2;1
elkepzeles;7;7
elkepzelesei;5;5
elkepzelesek;4;4
elkepzeleseket;2;2
elkepzeleset;3;2
elkepzelessel;2;1
elkepzelhetetlen;5;4
elkepzelheto;5;5
elkepzelhetonek;3;3
elkerulese;3;3
elkerulhetetlen;6;5
elkerulhetetlennek;2;2
elkerulni;3;3
elkeserito;2;2
elkesett;2;2
elkeszitesenek;3;2
elkeszulnek;2;2
elkeszult;3;3
elkezdodott;2;2
elkezdtek;3;2
elkhart;2;2
elkhorn;2;2
elkobzott;3;3
elkotelezettsegu;2;2
elkotelezettseguket;3;2
elkotyavetyeltek;3;3
elkovetesere;2;2
elkovetett;13;12
elkovetkezendo;2;1
elkovetkezo;3;3
elkvalley;2;2
ella;2;2
ellas;2;2
ellatas;7;5
ellatasa;3;3
ellatasi;2;1
ellatast;4;3
ellatni;7;6
ellato;3;3
ellatogatott;2;2
ellehetetlenitese;2;2
ellehetetlenitesevel;2;1
ellen;201;40
ellenallas;3;3
ellenben;2;2
ellene;14;11
elleneben;4;3
ellenem;3;2
ellenerdeku;2;2
ellenere;61;28
ellenerteket;2;1
ellenervekkel;2;1
ellenes;5;4
ellenfeleit;3;3
ellenfelet;2;2
elleni;67;27
ellenkezik;2;2
ellenkezo;12;9
ellenkezoje;3;2
ellenkezojere;2;2
ellenkezojet;4;4
ellenkezoleg;3;3
ellenorizhetetlen;4;2
ellenorizni;2;2
ellenorizte;2;2
ellenorizzek;2;2
ellenorzes;2;2
ellenorzesi;6;4
ellenorzest;2;2
ellenorzik;2;2
ellenorzo;3;2
ellensburg;3;3
ellenseg;6;4
ellensege;3;2
ellensegei;3;3
ellenseges;5;5
ellent;6;4
ellentet;2;2
ellentetben;13;10
ellentetek;2;2
ellentetes;9;8
ellentmond;2;2
ellentmondanak;3;3
ellentmondasos;2;2
ellentmondo;2;1
ellenunk;12;7
ellenvelemenyek;2;2
ellenvet;2;2
ellenz;7;2
ellenzek;46;20
ellenzekben;2;2
ellenzeke;6;1
ellenzeket;3;2
ellenzeki;78;26
ellenzekiek;3;3
ellenzekinek;2;2
ellenzekipartok;2;2
ellenzekisajto;2;1
ellenzekkel;2;2
ellenzeknek;3;2
ellenzi;13;9
ellenzik;2;2
ellenzo;6;5
ellenzoi;3;2
ellenzok;2;2
ellington;2;1
ellis;2;2
ellison;14;3
ellisonmedia;2;2
ello;5;5
ellopott;2;2
elloptak;4;3
ellos;3;3
ellsworth;2;2
elm;4;3
elmarad;2;2
elmaradt;21;11
elmeleti;5;4
elmeletileg;2;2
elmenekult;2;2
elmennek;2;2
elment;4;4
elmenyerol;2;1
elmer;3;3
elmeselte;2;2
elmondan;3;1
elmondani;4;3
elmondasa;2;1
elmondott;5;5
elmondottak;2;2
elmondottakat;2;2
elmondta;108;30
elmondtak;3;3
elmondtam;2;2
elms;3;1
elmult;53;22
eln;14;5
elnek;12;6
elnevez;3;2
elnevezesu;2;1
elnevezett;4;4
elnezest;2;2
elnezo;3;2
elni;18;9
elnok;120;30
elnoke;165;36
elnokea;2;2
elnokei;3;3
elnokekent;2;2
elnokenek;9;8
elnokere;3;2
elnoket;16;13
elnoketegnapi;2;2
elnokeve;2;2
elnokevel;5;5
elnokhelyettes;2;2
elnokhoz;2;1
elnoki;23;15
elnokjelolt;2;2
elnokjeloltje;3;2
elnokke;3;3
elnokkel;4;3
elnoknek;7;4
elnokok;5;2
elnokot;17;11
elnokseg;15;6
elnoksege;23;14
elnoksegeben;2;2
elnoksegenek;5;4
elnoksegerol;2;2
elnoksegi;21;11
elnokvalasztas;4;3
elnyerte;2;1
elnyomas;2;2
elnyomatas;2;1
elo;74;32
eloadas;3;2
eloadasaban;6;5
eloadasanak;2;2
eloadja;2;2
eloadok;2;2
eloallhat;2;1
eloallitasat;2;2
eloallt;2;2
elobb;19;14
elobbi;4;4
elobbre;6;4
eloben;2;1
elodeik;2;2
elodeink;2;1
eloerzeteben;2;1
eloestejen;2;2
elofizetes;3;3
elofordulhat;4;3
elofordult;3;3
elogica;2;2
eloiranyzott;5;4
eloirasait;2;2
eloirasok;3;3
eloirasokat;2;1
eloirja;2;2
eloirt;4;4
eloitelet;2;1
eloiteletek;3;2
elok;5;5
elokelo;3;3
elokeszitese;2;2
elokesziteset;3;3
elokeszito;5;4
eloket;3;2
elol;7;5
elolvassa;2;2
elony;4;3
elonyben;3;3
elonye;2;2
elonyok;2;2
elonyokert;2;1
elonyos;10;4
elonyosebb;2;2
elonyt;6;4
eloquent;3;3
elore;24;18
elorejelzese;3;3
elorejelzesek;2;2
elorejelzesnel;3;2
elorelepest;2;2
elosegitesere;2;2
elosegitette;3;3
elosegitik;7;1
eloszeretettel;2;2
eloszor;42;24
elosztasarol;2;2
eloterbe;3;3
eloterjesztes;8;6
eloterjesztesbol;2;2
eloterjesztesnek;2;2
eloterjesztest;4;4
elott;148;39
elotte;3;3
elotti;20;14
elottuenk;2;1
elottunk;6;5
elozetes;16;9
elozetesen;4;4
elozmenye;3;3
elozmenyek;3;3
elozmenyekent;2;2
elozo;41;25
elozokabinet;2;2
elozokormany;2;2
elp;2;2
elpusztitasatol;2;1
elpusztul;2;2
elrablasa;2;2
elrejtett;2;2
elrendelni;2;2
elrendelt;4;4
elrettento;2;2
els;19;5
elsaj;2;1
else;21;18
elsejeig;2;2
elsejen;2;2
elsejetol;8;5
elsevier;4;4
elsewhere;10;9
elso;138;37
elsodleges;3;3
elsofoku;3;3
elsok;3;3
elsokent;7;6
elsonek;2;2
elsopro;2;2
elsorendu;2;2
elsosorban;32;22
elsoszamu;2;2
elszabadul;2;2
elszakitott;6;5
elszamolas;2;2
elszamolasi;2;1
elszamolhatatlanul;2;1
elszamolni;7;4
elszamoltatas;2;2
elszegenyedes;2;1
elszegenyedett;4;3
elszegenyitese;2;2
elszigetelt;3;2
elt;17;12
eltalalta;2;2
eltavolitani;2;2
eltavolitottak;3;3
elte;13;10
eltek;8;7
eltekintve;2;2
eltelt;6;6
elteltevel;2;2
elter;2;2
elterjedese;2;1
elterjedt;5;5
eltero;11;9
elteroen;5;5
eltorleset;2;2
eltorzult;2;2
eltunedeztek;2;1
eltunese;4;3
eltunt;6;6
eltuntetese;2;2
elturi;2;1
elunk;5;4
elutasitas;2;2
elutasitasara;2;1
elutasitja;4;4
elutasitjuk;3;1
elutasito;3;3
elutasitotta;5;4
elutasitottak;4;4
elv;5;4
elvakult;2;2
elvalasztasa;2;2
elvalo;2;1
elvarasok;2;2
elvarta;2;1
elve;11;8
elvegre;6;5
elvegzik;2;2
elveit;3;3
elveivel;3;1
elvek;9;6
elveket;2;1
elvenni;2;2
elvesz;5;5
elveszett;3;2
elveszik;2;2
elveszitsem;2;1
elvesztette;3;3
elveszti;2;2
elvesztik;2;2
elvet;11;11
elvetette;2;2
elvettek;3;3
elvez;3;3
elvezni;2;2
elvezo;2;2
elvi;9;6
elvileg;9;8
elvis;8;3
elviselhetetlen;3;3
elviselni;4;4
elvonasok;2;1
elvonasokat;2;1
elvonatkoztatva;2;2
elvont;4;3
elvtars;5;3
elvtarsak;2;2
elysian;5;5
elzett;3;2
em;13;5
emac;6;5
email;78;19
emanating;4;4
emancipation;2;1
emanon;3;3
emba;3;3
embargo;13;10
embassies;2;2
embassy;16;8
embedded;2;2
ember;96;31
embere;9;6
emberei;5;5
emberek;64;29
embereket;11;8
embereknek;7;6
embereknel;2;2
emberekre;4;4
emberelet;2;2
emberhez;4;3
emberi;51;22
emberiseg;7;5
emberjogi;3;3
embernek;12;10
emberolest;2;2
emberolestol;2;2
emberre;3;2
emberrel;2;2
emberseg;2;2
embert;15;10
embertelen;6;2
embertelenseg;2;1
embertol;3;3
embezzlement;6;2
embodied;6;5
embodiment;2;1
embodying;2;2
embrace;2;2
embracing;4;4
embratel;5;5
embrun;2;2
emc;14;6
emdcs;2;2
eme;3;2
emea;3;3
emel;2;2
emeles;12;8
emelese;7;6
emelesere;5;5
emeleset;9;7
emelesre;3;3
emelessel;2;2
emelest;5;5
emelet;2;2
emeli;3;3
emelik;2;2
emeljek;4;3
emelkedes;2;2
emelkedese;4;3
emelkedest;2;2
emelkedett;12;7
emelkedik;7;5
emelkednek;2;2
emelkedo;4;4
emelkedtek;3;3
emellett;11;10
emelnek;2;2
emelni;6;5
emelt;8;8
emelte;9;7
emeltek;4;3
emeraldis;2;2
emerge;5;5
emerged;12;11
emergence;21;16
emergencies;6;6
emergency;41;24
emergent;3;2
emerges;2;2
emerging;19;15
emerson;13;11
emery;9;8
emf;3;3
emi;7;5
emiatt;13;10
emich;8;5
emigr;22;1
emigracio;18;7
emigraciot;2;1
emil;9;8
emile;6;5
emily;12;5
emilyslist;2;2
emirates;12;6
emisi;3;1
emisiones;4;2
emisor;2;1
emission;4;3
emissions;8;6
emiti;2;1
emitidos;5;3
emitir;2;2
eml;24;4
emlegetett;4;4
emlegeti;3;3
emlegetik;2;2
emlegetni;2;2
emlegettek;3;3
emlekbizottsag;2;1
emlekei;2;1
emlekeket;2;2
emleket;3;2
emlekezet;2;2
emlekezete;3;3
emlekezetes;2;1
emlekezett;2;2
emlekezik;2;2
emlekeznek;4;2
emlekezni;3;3
emlekezok;2;1
emlekeztet;10;10
emlekeztetett;11;11
emlekeztetik;2;1
emlekeztetot;3;2
emlekeztetoul;2;2
emlekezzunk;2;2
emlekirataiban;2;2
emlekmu;2;2
emlekmuvet;2;2
emlekszem;4;4
emlekszik;4;3
emlekszunk;2;2
emlekunnep;2;1
emlit;4;4
emliteni;4;4
emlitest;4;3
emlitett;33;20
emlitette;8;4
emlitettem;4;4
emliti;5;5
emlitjuk;2;2
emma;8;5
emmanuel;4;4
emmett;3;1
emory;60;6
emotion;3;3
emotional;39;32
emotionally;15;7
emotions;9;5
emp;6;1
empathizing;2;2
emphasis;70;47
emphasize;3;3
emphasized;3;2
emphasizes;8;6
emphasizing;11;9
empire;47;19
empirenet;5;5
empires;5;3
empirical;9;6
empiricism;2;2
empl;3;3
empleado;2;1
empleados;10;3
employ;11;9
employability;3;3
employed;29;24
employee;181;26
employees;135;33
employer;142;17
employers;70;17
employment;168;32
employs;6;6
empnet;5;5
emporia;5;5
empower;3;3
empowered;2;2
empowerment;6;4
empresa;49;21
empresarial;2;1
empresas;10;6
empty;4;4
emr;10;4
ems;2;2
emtc;2;2
emtek;2;2
emu;4;2
emzet;3;3
en;1121;90
enable;18;14
enabled;3;3
enables;16;13
enac;4;3
enact;4;2
enacted;8;6
enactment;11;8
enap;2;2
enc;4;4
enclosed;4;4
encode;2;2
encoder;7;1
encoding;2;1
encompass;5;5
encompasses;4;4
encompassing;4;3
encore;5;5
encounter;5;5
encountered;15;14
encourage;20;17
encouraged;6;6
encouragement;3;3
encourages;4;4
encouraging;12;12
encrypted;5;1
encryption;38;5
encuentra;5;5
encuentran;3;3
encumber;3;1
encumbrance;6;1
end;173;89
endangered;5;4
endangers;2;2
ende;2;1
endeavor;5;4
endeavour;13;10
ended;19;15
endeudamiento;5;2
endgame;8;4
ending;7;7
endless;5;3
endocrinology;2;2
endorsed;3;3
endorsement;3;3
endorsements;4;4
endorsing;3;3
endosc;6;1
endoscopic;6;3
endowment;7;4
endpoint;4;2
endre;22;18
ends;20;17
endurance;2;1
endure;3;3
enek;2;2
enekelni;2;1
enekelve;2;1
enekeve;2;1
enel;3;3
enelkul;3;2
enemies;6;6
enemy;8;5
energ;13;8
energetics;2;2
energetikai;6;6
energi;3;1
energia;6;4
energiaar;9;6
energiaarak;3;3
energiaaremeles;2;2
energiaszektor;6;4
energiaszektort;3;3
energies;4;3
energy;190;56
enero;13;5
enet;5;5
enews;2;2
enfoque;5;4
enforce;3;3
enforceable;5;2
enforced;6;6
enforcement;48;24
enforcers;2;2
enforces;4;2
enforcing;6;6
enfriamiento;2;2
eng;115;10
engage;24;14
engaged;11;8
engaging;4;4
enged;6;5
engedely;3;3
engedelyet;2;2
engedelyez;2;2
engedelyezi;2;1
engedelyezne;2;1
engedelyezte;2;2
engedelyt;10;6
engedetlenseg;5;4
engedetlensegi;3;2
engedett;2;1
engedik;4;4
engedje;2;2
engednek;2;1
engedni;2;2
engedtek;5;5
engels;3;3
engem;19;12
engerman;2;2
engg;2;2
engga;5;5
engin;8;5
engine;29;10
engineer;8;7
engineering;49;27
engineers;11;9
engines;43;13
engj;4;4
engl;6;4
england;76;30
engles;3;3
english;94;60
engr;61;7
engranajes;4;1
engraph;4;4
engrase;2;1
engrlab;2;2
enhance;13;9
enhanced;16;8
enhancement;16;6
enhancements;2;2
enhances;2;1
enhancing;9;8
enid;2;2
enigma;2;2
enje;2;1
enjoined;4;1
enjoy;20;14
enjoyable;2;2
enjoyed;8;7
enjoying;4;3
enjoyment;7;5
enjoys;5;5
enlaces;3;3
enlarged;2;2
enlargement;5;3
enlightenment;12;8
enlightment;3;2
enmu;4;4
ennek;185;41
ennel;14;10
ennelfogva;2;2
enni;2;1
ennis;2;1
ennyi;13;12
ennyire;9;5
ennyit;3;3
ennyivel;2;1
enormous;13;11
enough;37;27
enquiries;2;2
enrg;2;2
enrichment;3;3
enroll;3;3
enrolled;7;6
enrollment;6;4
ens;10;7
ensayo;2;2
ensco;2;2
ensemble;2;2
ensenada;8;5
ensicaen;2;2
enslaved;2;1
enslavement;2;2
enso;13;2
enssat;3;3
ensued;2;2
ensuing;4;4
ensure;46;29
ensures;4;4
ensuring;5;5
ensz;17;9
ent;6;5
entail;3;3
entailed;3;3
entails;3;2
ente;3;3
entech;18;5
entecheng;4;4
enter;50;27
entered;15;9
entergy;4;4
entering;24;21
enternet;17;5
enterprise;33;19
enterprises;10;9
enters;2;2
entertain;5;4
entertainers;3;1
entertaining;2;1
entertainment;20;13
entex;2;2
enthusiasm;3;2
enthusiastic;2;2
enthusiasts;4;4
entidad;2;2
entire;40;31
entirely;20;14
entities;18;14
entitle;3;2
entitled;36;16
entitlement;3;3
entitlements;2;2
entity;9;7
ento;2;2
entourage;2;2
entr;2;2
entrance;9;9
entre;24;10
entreg;2;2
entrega;6;5
entregas;6;3
entrelan;2;2
entrepreneur;4;3
entrepreneurs;3;3
entrepreneurship;4;2
entries;5;5
entry;25;14
env;7;4
envases;2;2
envelope;11;8
enver;2;2
environ;4;4
environment;131;65
environmental;92;44
environmentalist;3;3
environmentalists;5;5
environmentally;5;4
environments;11;9
envision;2;2
envisionet;2;2
envisions;2;2
envoy;4;3
enyhe;5;4
enyhitese;3;3
enyhult;2;1
enzyme;2;2
eo;11;5
eof;2;2
eon;7;6
eop;4;4
eor;2;2
eorsi;21;5
eos;13;6
ep;23;9
epa;52;9
epas;5;5
epbc;5;5
epcc;3;3
epctech;2;2
epd;4;4
epee;2;1
epfl;4;4
eph;6;5
epic;18;8
epics;2;1
epidemic;3;2
epidemics;2;2
epidemiological;4;3
epidemiology;4;3
epilepsy;2;1
episcopalian;4;4
episodes;2;2
epistemology;3;1
epistolary;2;2
epitenek;3;3
epiteni;4;3
epitese;4;4
epitesere;2;2
epiteset;2;2
epitesevel;2;2
epitesugyi;2;2
epitett;6;5
epitette;2;2
epitettek;5;3
epitik;4;4
epitkezes;7;5
epitkezesevel;2;2
epitkezesre;2;2
epitkezett;2;2
epitkezo;2;2
epito;2;2
epitoipari;8;3
epittetett;2;2
epix;5;5
epm;2;2
epng;2;2
epoch;5;4
epp;22;14
eppen;95;34
eppenseggel;2;2
epping;2;1
eppugy;8;5
epri;3;3
epsb;4;4
epsilon;5;3
epson;3;3
epul;5;4
epulet;9;6
epuletbe;2;2
epuletben;2;2
epuletet;4;4
epulo;2;2
epult;5;5
epv;3;3
equal;35;24
equality;22;15
equalizing;2;2
equally;13;12
equals;2;2
equation;5;5
equator;3;1
equatorial;10;3
equifax;2;1
equilibrium;3;3
equip;4;4
equipment;60;34
equipo;4;4
equipos;17;7
equipped;7;7
equiptment;2;1
equitable;4;3
equities;3;2
equity;11;7
equivalence;14;2
equivalent;6;5
equivalente;3;3
equivalentes;2;2
equus;2;1
er;71;22
era;76;40
eraban;2;2
eramp;3;3
eran;2;2
erasmus;2;1
erau;8;5
erc;3;3
ercnet;2;2
erd;5;3
erdahl;4;4
erdek;9;5
erdekcsoport;3;3
erdekcsoportnak;2;2
erdeke;10;8
erdekeben;58;25
erdekegyeztetes;5;3
erdekegyezteto;3;3
erdekei;8;5
erdekeiert;2;2
erdekeik;3;3
erdekeiket;3;2
erdekeinek;4;3
erdekeit;13;13
erdekek;16;10
erdekeket;12;11
erdekel;5;3
erdekelne;2;2
erdekelt;10;8
erdekeltek;4;4
erdekeltsegei;2;2
erdekeltsegeik;2;1
erdekes;29;18
erdekesseg;2;2
erdeket;3;3
erdekkepviselete;2;1
erdekkepviseletek;3;3
erdekkepviseleti;2;1
erdekli;5;3
erdeklodes;2;2
erdeklodesere;3;3
erdeklodesre;5;2
erdeklodok;2;2
erdektelen;3;2
erdektelenseget;2;1
erdekuk;2;1
erdekunk;2;2
erdekvedelmi;8;6
erdely;19;14
erdelyben;4;3
erdelyi;17;11
erdelyt;2;1
erdem;2;1
erdemben;3;3
erdemes;17;8
erdemesnek;3;3
erdemi;5;4
erdreich;5;5
ere;4;4
ered;3;3
eredeti;32;21
eredetiben;3;3
eredetileg;3;3
eredetu;3;3
eredm;12;2
eredmennyel;5;5
eredmeny;9;7
eredmenye;11;7
eredmenyei;8;7
eredmenyeit;2;2
eredmenyek;3;3
eredmenyekent;8;7
eredmenyekeppen;2;2
eredmenyeket;6;6
eredmenyekkel;2;2
eredmenyenek;2;2
eredmenyet;7;7
eredmenyez;2;2
eredmenyezett;3;3
eredmenyezheti;3;2
eredmenyezne;3;2
eredmenyezte;2;2
eredmenyre;3;3
eredmenyt;7;6
eredmenytelen;3;1
eredmenytelenul;3;3
erej;3;2
ereje;7;7
erejet;5;4
erejevel;3;2
erelyes;3;2
erenj;4;4
erenyek;2;1
erez;6;3
erezheto;2;2
erezni;7;5
erezte;2;2
ergo;2;2
ergonomic;3;2
erheto;3;3
eri;11;10
eric;8;7
erich;2;2
erickson;3;3
ericsson;17;6
erie;5;5
erik;4;4
erikson;2;1
erim;3;3
erin;6;5
erinet;6;5
erint;2;2
erintene;3;2
erintett;9;8
erintettek;4;4
erinti;8;6
erinto;7;6
erintve;5;2
eritel;2;2
erk;5;2
erkezett;15;13
erkezik;3;3
erkeznek;2;2
erkezo;8;7
erkolcs;3;3
erkolcseinket;4;1
erkolcsi;15;11
erkolcsileg;5;5
erkolcstelen;2;2
erkolcstelenseg;2;2
erkolcsu;2;2
erlangen;13;5
erlenborn;12;12
ern;2;2
erne;2;2
ernek;7;6
ernest;7;4
ernet;3;3
erni;3;2
erno;7;6
ernsty;2;2
ero;16;13
erobol;2;2
eroding;2;2
erofeszitesebe;2;2
erofeszitesek;2;2
erofeszitest;2;2
eroforrasok;3;2
erogaciones;5;3
eroi;2;2
eroinek;6;5
eroit;2;2
erok;28;19
eroket;3;3
erols;7;6
eroltetetten;2;1
eromu;2;1
eromuvi;3;1
eros;19;14
erosebb;3;2
erosen;2;2
erosion;8;4
erositeni;10;9
erositesehez;2;2
erositette;3;3
erositi;2;2
erosodott;3;3
erosodtek;2;2
eroszak;3;3
eroszakkal;4;3
eroszakos;4;4
eroszakoskodik;2;1
eroszakszervezeteket;2;2
erot;5;5
eroteljes;3;3
eroteljesebb;2;2
eroteljesen;2;2
erotlenul;2;1
erovel;12;8
eroviszonyok;2;2
err;4;1
erre;76;35
errol;63;29
erroneous;3;2
erroneously;2;2
error;30;16
errors;17;13
ers;7;3
ersek;4;3
ersten;2;1
ert;35;24
erte;26;18
ertek;10;9
ertekben;4;4
erteke;11;6
ertekeinek;4;3
ertekeit;2;2
ertekek;12;7
ertekeket;5;5
ertekekhez;3;2
ertekekre;2;2
ertekeles;2;1
ertekelesi;2;2
ertekeli;5;5
ertekelik;4;4
ertekelni;3;2
ertekelte;8;7
ertekeltek;4;4
ertekelve;2;2
ertekelvu;4;1
ertekes;8;5
ertekesebb;3;3
ertekesiteni;2;2
ertekesitesi;3;2
ertekesitettek;2;2
ertekesitik;2;2
erteket;9;8
ertekezleten;2;2
erteknek;4;4
ertekrendjenek;2;1
erteku;9;6
ertel;5;5
ertelem;2;2
ertelemben;12;9
ertelme;14;11
ertelmeben;18;14
ertelmes;2;2
ertelmetlen;4;4
ertelmetlennek;2;2
ertelmez;2;1
ertelmezheto;3;2
ertelmezi;2;2
ertelmezni;4;4
ertelmiseg;13;8
ertelmisege;2;1
ertelmisegi;7;6
ertelmisegiek;6;5
ertelmu;3;3
ertem;9;7
ertenek;8;7
erteni;5;5
ertesulese;5;5
ertesulesei;6;4
ertesulesek;2;2
ertesulest;4;3
ertesult;5;5
ertesultek;3;3
ertetlenul;2;2
ertetodik;2;1
ertett;2;2
ertette;2;2
ertettek;5;5
erthetetlen;15;6
erthetetlennek;3;3
ertheto;7;6
erthetobben;2;1
erti;5;5
ertik;14;7
ertjuk;4;3
ertol;2;1
ertunk;2;2
erupted;2;2
eruption;6;4
erv;2;1
erve;4;3
erveiket;2;2
ervek;4;3
ervekkel;3;2
ervelese;2;2
ervelnek;2;2
ervelt;3;3
ervennyel;2;2
ervenyben;6;4
ervenyes;12;9
ervenyesitesere;2;2
ervenyesitesevel;2;2
ervenyessege;2;1
ervenyessegenek;3;3
ervenyesul;5;5
ervenyesuleset;3;2
ervenyesulhet;3;2
ervenyesulni;6;5
ervenyesult;2;2
ervenyt;2;2
ervenytelenitese;2;2
ervenytelenitik;2;1
ervin;11;11
ervkent;2;2
ervul;2;1
erzek;2;2
erzekelheto;2;2
erzekeltette;3;3
erzekeny;4;4
erzekenyseget;2;2
erzeketlen;3;3
erzelemmel;2;2
erzelmi;5;4
erzem;3;3
erzes;8;6
erzese;2;2
erzeseim;2;1
erzeset;3;2
erzest;2;2
erzetet;2;1
erzett;3;3
erzi;13;7
erzik;11;8
erzo;5;4
erzsebet;16;10
es;3753;73
esa;21;10
esac;2;2
esas;3;3
esasi;2;2
esaz;7;6
esc;14;5
escala;2;2
escalated;3;3
escalator;2;1
escape;17;12
escaped;4;4
esch;4;4
eschenbach;2;2
escort;2;1
escrow;5;2
escsurka;2;2
esd;2;2
esdtcom;2;2
ese;7;6
esedekes;4;4
esedekesseg;3;1
esek;2;1
