Token;NumDocumentos;PosicionInicioPosting
flavour;1;105371
flavoured;1;105372
flavouring;1;105373
flavourings;1;105374
flaw;2;105375
flawed;2;105377
flaws;5;105379
flax;2;105384
flcoll;2;105386
fled;1;105388
fledged;1;105389
flee;1;105390
fleeing;4;105391
fleet;7;105395
fleeter;1;105402
fleishman;5;105403
flekket;1;105408
fleming;1;105409
flemingc;2;105410
flensburg;1;105412
flesh;3;105413
flet;1;105416
fletcher;1;105417
fleurs;1;105418
flew;8;105419
flex;6;105427
flexibility;9;105433
flexible;13;105442
flextime;1;105455
flg;5;105456
flhigh;1;105461
flicka;1;105462
flickinger;1;105463
flies;4;105464
flight;14;105468
flights;5;105482
flimsy;1;105487
flinders;6;105488
flinet;5;105494
flink;5;105499
flint;4;105504
flinthills;5;105508
flip;1;105513
flipped;2;105514
flippo;11;105516
flirting;1;105527
fll;1;105528
flmnh;2;105529
flnet;4;105531
float;2;105535
floated;1;105537
floating;7;105538
floats;1;105545
floes;1;105546
flood;8;105547
flooding;4;105555
floods;1;105559
floor;19;105560
floorplan;1;105579
floppy;1;105580
flops;1;105581
floral;1;105582
florence;6;105583
florentine;1;105589
flores;2;105590
florescent;1;105592
florets;1;105593
florianja;1;105594
florida;40;105595
florio;12;105635
floss;1;105647
flota;1;105648
flott;1;105649
flour;1;105650
flourish;5;105651
flourished;1;105656
flow;11;105657
flower;3;105668
flowering;2;105671
flowers;7;105673
flowing;2;105680
flown;1;105682
flows;8;105683
floyd;4;105691
flp;1;105695
flsig;1;105696
flu;2;105697
fluctuaciones;2;105699
fluctuating;5;105701
fluctuations;5;105706
fluent;1;105711
fluently;1;105712
fluid;6;105713
fluidez;1;105719
fluidity;1;105720
fluido;1;105721
fluidos;2;105722
fluids;3;105724
fluke;1;105727
flung;1;105728
fluorescent;1;105729
flush;1;105730
flute;1;105731
fluttered;1;105732
fluttering;1;105733
fluvial;1;105734
flux;4;105735
fluxes;1;105739
flwlabs;2;105740
fly;8;105742
flyby;1;105750
flyer;1;105751
flying;5;105752
flyktingmottagning;1;105757
flynt;6;105758
fm;10;105764
fmarion;2;105774
fmc;4;105776
fmd;4;105780
fme;2;105784
fmhi;3;105786
fmi;5;105789
fmla;1;105794
fmph;3;105795
fmr;5;105798
fms;1;105803
fmsc;1;105804
fmso;3;105805
fn;110;105808
fnal;5;105918
fnd;2;105923
fni;3;105925
fnm;2;105928
fnoc;1;105930
fns;3;105931
fnsb;1;105934
fnt;1;105935
fnx;2;105936
fo;24;105938
foa;1;105962
foapat;1;105963
foapatot;1;105964
foapatsag;1;105965
foard;1;105966
fobol;1;105967
fobunos;1;105968
fobunuk;1;105969
focal;7;105970
focaliz;1;105977
foci;1;105978
focira;1;105979
focistaberkekben;1;105980
focit;1;105981
focus;39;105982
focused;15;106021
focuses;54;106036
focushope;1;106090
focusing;52;106091
focussed;1;106143
focustech;1;106144
foderalis;1;106145
fodor;10;106146
fodornak;1;106156
fodorra;1;106157
fodort;1;106158
fodortol;1;106159
foegyhazmegye;2;106160
foes;2;106162
fof;1;106164
fofeladata;1;106165
fofelugyelo;1;106166
fofoglalkozasu;1;106167
fog;25;106168
fogad;1;106193
fogadalmat;1;106194
fogadalmi;1;106195
fogadasa;1;106196
fogadason;1;106197
fogadhatja;2;106198
fogadhatnak;1;106200
fogadhato;2;106201
fogadja;11;106203
fogadjak;2;106214
fogadjon;2;106216
fogadjuk;1;106218
fogadjunk;2;106219
fogadna;1;106221
fogadnak;2;106222
fogadnakmindenkit;1;106224
fogadni;4;106225
fogadniuk;2;106229
fogado;1;106231
fogadott;6;106232
fogadta;10;106238
fogadtak;7;106248
fogadtatasarol;1;106255
fogadtatasu;1;106256
fogadtukletaglozott;1;106257
fogalm;1;106258
fogalma;4;106259
fogalmabakhaddafi;1;106263
fogalmak;1;106264
fogalmakat;2;106265
fogalman;1;106267
fogalmat;3;106268
fogalmaval;1;106271
fogalmaz;1;106272
fogalmazhatjukugy;1;106273
fogalmaznak;2;106274
fogalmaznek;1;106276
fogalmazni;2;106277
fogalmazodnakmeg;1;106279
fogalmazodott;1;106280
fogalmazok;1;106281
fogalmazott;7;106282
fogalmazta;3;106289
fogalmaztak;3;106292
fogalmazza;1;106295
fogalmazzak;1;106296
fogalmazzameg;1;106297
fogalmi;2;106298
fogalmuk;3;106300
fogalmunk;1;106303
fogalom;6;106304
fogalommal;1;106310
fogamzasra;1;106311
fogamzassal;1;106312
foganatositot;1;106313
foganatositott;1;106314
fogantatas;1;106315
fogantatasu;1;106316
fogaszati;1;106317
fogattal;1;106318
fogcsikorgatva;2;106319
fogdaban;1;106321
fogdat;1;106322
fogekony;1;106323
fogel;2;106324
foggyokeres;1;106326
foghat;1;106327
foghatjuk;1;106328
foghato;1;106329
foginy;1;106330
fogj;3;106331
fogja;28;106334
fogjak;15;106362
fogjatudni;1;106377
fogjuk;6;106378
fogko;1;106384
fogkozvetlenul;1;106385
foglal;4;106386
foglalatoskodjunk;1;106390
foglalhatja;1;106391
foglalja;4;106392
foglaljaossze;1;106396
foglaljon;1;106397
foglaljuk;1;106398
foglalkozas;1;106399
foglalkozasom;1;106400
foglalkozast;1;106401
foglalkozik;12;106402
foglalkozna;2;106414
foglalkoznak;5;106416
foglalkozni;5;106421
foglalkozo;12;106426
foglalkozokonyvet;1;106438
foglalkozoszervezetek;1;106439
foglalkozott;4;106440
foglalkoztat;1;106444
foglalkoztatja;1;106445
foglalkoztatnak;1;106446
foglalkoztatott;1;106447
foglalkoztatottak;2;106448
foglalkoztatottat;1;106450
foglalkoztattak;1;106451
foglalkoztatva;1;106452
foglalkoztunk;1;106453
foglalkozzek;1;106454
foglalkozzunk;1;106455
foglalnak;1;106456
foglalnek;1;106457
foglalni;4;106458
foglalo;2;106462
foglalt;7;106464
foglalta;4;106471
foglaltak;4;106475
foglaltakat;1;106479
foglaltaknak;1;106480
foglaltakra;1;106481
foglaltat;1;106482
foglietta;7;106483
foglyait;1;106490
foglyok;1;106491
foglyokkal;1;106492
foglyot;1;106493
fognak;15;106494
fognakengedni;1;106509
fogni;2;106510
fognia;1;106512
fogok;3;106513
fogolycsererol;1;106516
fogom;3;106517
fogott;2;106520
fogreszt;1;106522
fogreverberalodni;1;106523
fogsz;1;106524
fogta;2;106525
fogtak;2;106527
fogtisztitast;1;106529
fogtomesekert;1;106530
fogunk;4;106531
fogva;8;106535
fogvaellenzekinek;1;106543
fogvakulfoldieket;1;106544
fogvatartasanak;1;106545
fogvateljesseggel;1;106546
fogy;3;106547
fogyasatol;1;106550
fogyasi;1;106551
fogyaszt;2;106552
fogyasztas;3;106554
fogyasztasa;1;106557
fogyasztasanak;1;106558
fogyasztasat;1;106559
fogyasztasban;1;106560
fogyasztascsokkenteshez;1;106561
fogyasztasi;5;106562
fogyasztasiado;1;106567
fogyasztasicikkeket;1;106568
fogyasztasra;2;106569
fogyasztassal;1;106571
fogyaszto;2;106572
fogyasztoi;9;106574
fogyasztoiarak;1;106583
fogyasztok;2;106584
fogyasztott;1;106586
fogyasztottak;1;106587
fogyasztunk;1;106588
fogyatekos;2;106589
fogyatekosainkkal;1;106591
fogyatekosokat;1;106592
fogyatkozas;1;106593
fogyatkozo;1;106594
fogyogyszeresz;1;106595
fogyunk;1;106596
fohadiszallasa;1;106597
fohadiszallasarol;1;106598
fohadnagy;2;106599
fohasz;1;106601
fohaszkodas;1;106602
fohivatalnokot;1;106603
foia;1;106604
foideologuseppen;1;106605
foigazgato;1;106606
foigazgatoikonferencia;1;106607
foigazgatoja;8;106608
foigazgatojaval;1;106616
foigazgatosag;1;106617
foil;1;106618
foiskola;2;106619
foiskolai;8;106621
foiskolajarol;2;106629
foiskolak;3;106631
foiskolakon;1;106634
foiskolakrol;2;106635
foiskolaktol;1;106637
foiskolan;2;106638
foiskolat;1;106640
fojtjavigadva;1;106641
fojtogatolapvilagra;1;106642
fojtotta;2;106643
fok;2;106645
fokapitany;3;106647
fokapitanysag;1;106650
fokapitanysagon;1;106651
fokapujat;1;106652
fokaput;1;106653
fokara;1;106654
fokent;11;106655
fokentbutitasokkal;1;106666
fokepp;1;106667
fokeppen;2;106668
fokmerojenek;1;106670
fokolompos;1;106671
fokolomposokat;1;106672
fokon;2;106673
fokos;2;106675
fokot;1;106677
fokoz;1;106678
fokozati;1;106679
fokozatos;1;106680
fokozatosan;8;106681
fokozatosbevezeteset;1;106689
fokozni;1;106690
fokozod;1;106691
fokozodo;1;106692
fokozotosan;1;106693
fokozott;6;106694
fokozottabb;1;106700
fokozottan;1;106701
fokozta;1;106702
fokozz;1;106703
fokozza;1;106704
fokozzak;1;106705
fokr;1;106706
fokra;1;106707
foku;1;106708
fokukifosztasaval;1;106709
fol;19;106710
foladni;1;106729
folcsillant;1;106730
folcsinalt;1;106731
fold;6;106732
foldalap;1;106738
foldalapba;1;106739
foldalapban;1;106740
foldalapbol;1;106741
foldarvereses;1;106742
foldarverest;1;106743
foldbefektetes;1;106744
foldbirtokot;1;106745
foldde;1;106746
folded;1;106747
foldekhez;1;106748
folderithetjuk;1;106749
foldes;1;106750
foldestul;1;106751
foldet;2;106752
foldetes;1;106754
foldgaz;1;106755
foldgazzal;1;106756
foldhivatala;1;106757
foldhivatalanal;1;106758
foldhivatalok;1;106759
foldhoz;2;106760
foldi;2;106762
foldifrekvenciajahoz;1;106764
foldjeiket;1;106765
foldjen;2;106766
foldjenek;1;106768
foldjereidegen;1;106769
foldjet;1;106770
foldkiado;1;106771
foldkozelben;1;106772
foldmuvelesi;1;106773
foldmuvelesugyi;3;106774
foldnek;1;106777
foldon;3;106778
foldonjaro;1;106781
foldosztast;2;106782
foldozzak;1;106784
foldrajzi;4;106785
foldrajzilagazonos;1;106789
foldre;4;106790
foldreformot;1;106794
foldrendezo;1;106795
foldrenges;1;106796
foldresz;2;106797
foldreszunk;1;106799
foldreteperesert;1;106800
foldrol;1;106801
foldtol;1;106802
foldtulajdonosok;1;106803
foldtulajdonosoknak;1;106804
foldultak;1;106805
foldvari;1;106806
fole;5;106807
folebredneis;1;106812
foleg;14;106813
folegkommunista;1;106827
folemelje;1;106828
folemeltuk;1;106829
folemesztoszocialista;1;106830
folennyel;1;106831
folenyesen;2;106832
folepitettek;1;106834
folerni;1;106835
foley;15;106836
folfele;1;106851
folfigyelni;1;106852
folhaborodottan;1;106853
folhanytorgatja;1;106854
folhivni;1;106855
folio;1;106856
foliograph;1;106857
folirattal;1;106858
folja;1;106859
foljebb;1;106860
folk;6;106861
folkebibl;2;106867
folkeressem;1;106869
folkerest;1;106870
folklore;4;106871
folkloregyuttes;1;106875
folklorisztikuskozjatekok;1;106876
folks;3;106877
follett;3;106880
follgard;1;106883
follow;29;106884
followed;22;106913
followers;2;106935
following;91;106937
followings;1;107028
follows;21;107029
followup;6;107050
folly;2;107056
folmentett;1;107058
folmeri;1;107059
folmerult;1;107060
folnegyelni;1;107061
folosleges;2;107062
foloslegesek;1;107064
foloslegesse;1;107065
foloszlatasnak;1;107066
foloszlattak;1;107067
folott;10;107068
folotti;3;107078
folottien;1;107081
folottivilagkormany;1;107082
folottlaposan;1;107083
folottuk;1;107084
folozi;1;107085
folparcellazzak;1;107086
folrobban;1;107087
folrobbantottak;1;107088
folsorakoztak;1;107089
folszamoljak;1;107090
folszamoltak;1;107091
folszerelkezve;1;107092
folszolalasok;1;107093
folszolalo;1;107094
folszolamlasoktol;1;107095
folt;3;107096
foltartak;1;107099
folteheti;1;107100
foltetele;1;107101
foltetlenmegmarad;1;107102
foltjat;1;107103
foltt;1;107104
folul;3;107105
folvetese;1;107108
folvetest;1;107109
folvetettekre;1;107110
folvetettem;1;107111
folvetheto;1;107112
folveti;1;107113
folvettek;1;107114
folvettuk;1;107115
folyam;1;107116
folyaman;5;107117
folyamat;13;107122
folyamata;4;107135
folyamataba;1;107139
folyamataban;2;107140
folyamatahoz;1;107142
folyamatat;2;107143
folyamatban;4;107145
folyamatbol;1;107149
folyamatnak;2;107150
folyamatok;7;107152
folyamatokat;7;107159
folyamatokban;1;107166
folyamatokkal;1;107167
folyamatoknak;1;107168
folyamatos;9;107169
folyamatosan;17;107178
folyamatosanszivattyuzza;1;107195
folyamatoselesloveszetet;1;107196
folyamatoshangoztatasaval;1;107197
folyamatosnepirtast;1;107198
folyamatospartstrukturakrol;1;107199
folyamatot;5;107200
folyamatra;1;107205
folyamatrol;1;107206
folyamatukban;1;107207
folyamatval;1;107208
folyamodhat;1;107209
folyamodhatnak;1;107210
folyamodok;1;107211
folyamodott;1;107212
folyamodtak;2;107213
folyamok;1;107215
folyik;15;107216
folyjanakkulon;1;107231
folyjek;1;107232
folyna;1;107233
folynak;7;107234
folyo;15;107241
folyoirat;6;107256
folyok;1;107262
folyoketis;1;107263
folyositanak;1;107264
folyositasaval;1;107265
folyositfizetest;1;107266
folyositott;1;107267
folyositottak;2;107268
folyoso;1;107270
folyoszamlaink;1;107271
folyoszamlank;1;107272
folyt;8;107273
folytak;1;107281
folytass;1;107282
folytassak;1;107283
folytassanak;1;107284
folytasson;1;107285
folytat;9;107286
folytatando;1;107295
folytatandotargyalas;1;107296
folytatas;2;107297
folytatasa;2;107299
folytatasakent;1;107301
folytatasara;2;107302
folytatasarol;1;107304
folytatasat;2;107305
folytathat;1;107307
folytatja;6;107308
folytatjaaz;1;107314
folytatjak;2;107315
folytatjakegyeb;1;107317
folytatjamukodeset;1;107318
folytatjuk;5;107319
folytatjuktenyfeltaro;1;107324
folytatna;1;107325
folytatnak;3;107326
folytatni;6;107329
folytatnunk;1;107335
folytato;1;107336
folytatodhat;1;107337
folytatodik;4;107338
folytatodna;1;107342
folytatodott;3;107343
folytatolagosanelkovetett;1;107346
folytatott;15;107347
folytatottemberi;1;107362
folytatta;6;107363
folytattak;2;107369
folytatvan;1;107371
folyteletenek;1;107372
folyton;1;107373
folytonosromlasba;1;107374
folytonossag;2;107375
fom;1;107377
fomegbizott;1;107378
fomented;1;107379
fomento;1;107380
fomunkatarsa;1;107381
fomunkatarsat;1;107382
fon;7;107383
fonak;1;107390
fond;2;107391
fondling;1;107393
fondly;1;107394
fondo;1;107395
fondos;5;107396
fonelnagyobb;1;107401
fong;5;107402
fonjuk;1;107407
fonntartani;1;107408
fonodik;1;107409
fonodikegybe;1;107410
fonok;3;107411
fonoke;2;107414
fonokenek;2;107416
fonoket;1;107418
fonokseg;1;107419
fonorola;2;107420
fontanelie;1;107422
fontbonne;1;107423
fontolgatjak;1;107424
fontolgatni;1;107425
fontolgato;1;107426
fontolod;1;107427
fontolora;2;107428
fontos;30;107430
fontosabb;6;107460
fontosabblesz;1;107466
fontosak;3;107467
fontoskerdesben;1;107470
fontosnak;10;107471
fontosresze;1;107481
fontossagat;2;107482
fontossagaval;1;107484
fontossagot;1;107485
fontossagu;1;107486
fontot;1;107487
fonts;1;107488
foobar;3;107489
food;51;107492
foodbourne;2;107543
foods;6;107545
foodsci;2;107551
fool;2;107553
foolish;3;107555
foolishness;1;107558
foorvos;1;107559
foosszeg;1;107560
foosztaly;1;107561
foosztalya;2;107562
foosztalyanak;2;107564
foosztalyara;1;107566
foosztalyvezeto;1;107567
foosztalyvezetoje;4;107568
foot;10;107572
footage;2;107582
football;1;107584
footballer;1;107585
foothill;4;107586
foothills;2;107590
foothold;1;107592
footnote;1;107593
footnotes;105;107594
footprint;1;107699
foparancsnoka;1;107700
foparancsnoki;1;107701
foparancsnoksagot;1;107702
fopolgarmester;4;107703
for;360;107707
fora;1;108067
forabbi;2;108068
forays;1;108070
forbes;2;108071
forbid;2;108073
forbidden;5;108075
forbidding;3;108080
forbids;4;108083
forbin;4;108087
force;48;108091
forced;21;108139
forcefully;3;108160
forces;48;108163
forcescontinued;1;108211
forcible;3;108212
forcibly;1;108215
forcing;5;108216
ford;47;108221
fordert;1;108268
fordham;2;108269
fordit;2;108271
forditanak;3;108273
forditando;1;108276
forditani;3;108277
forditasa;1;108280
fordithatja;1;108281
fordithato;3;108282
forditja;2;108285
forditjak;3;108287
forditott;7;108290
forditotta;2;108297
forditottak;3;108299
forditottjat;1;108302
forditottuk;1;108303
forditottunk;1;108304
forditsak;1;108305
forditsuk;1;108306
forditunk;1;108307
forditva;5;108308
fords;1;108313
fordul;5;108314
fordulat;6;108319
fordulatevenek;1;108325
fordulatot;6;108326
fordulatra;1;108332
fordulattal;1;108333
fordulhasson;1;108334
fordulhat;2;108335
fordulhatna;1;108337
fordulj;1;108338
forduljon;3;108339
fordulna;3;108342
fordulnak;5;108345
fordulni;2;108350
fordulo;3;108352
forduloban;2;108355
fordulojaban;1;108357
fordulojat;1;108358
fordult;8;108359
fordultak;1;108367
fordulunk;1;108368
fore;7;108369
forecast;10;108376
forecasters;2;108386
forecasting;12;108388
forecasts;8;108400
foreclose;1;108408
forecloses;1;108409
foreclosing;1;108410
foreclosure;2;108411
forefront;1;108413
forego;2;108414
foregoing;1;108416
foregone;1;108417
forehand;1;108418
foreign;92;108419
foreigner;1;108511
foreigners;7;108512
foreignminister;1;108519
foreignministry;1;108520
foreknowledge;2;108521
foreman;1;108523
foremost;3;108524
forensic;3;108527
forerunner;3;108530
forerunners;1;108533
foresaken;1;108534
foresaw;1;108535
foresee;2;108536
foreseeable;5;108538
foresight;1;108543
forest;16;108544
forestaci;1;108560
forested;2;108561
forester;1;108563
forestry;5;108564
forests;7;108569
forever;5;108576
forewarning;1;108581
forex;1;108582
forfeit;4;108583
forg;1;108587
forgalma;3;108588
forgalmara;1;108591
forgalmat;1;108592
forgalmazas;1;108593
forgalmazasat;2;108594
forgalmaznak;1;108596
forgalmazo;1;108597
forgalmi;3;108598
forgalom;4;108601
forgalomba;1;108605
forgalomban;1;108606
forgalomlassito;1;108607
forgalomnak;1;108608
forgat;1;108609
forgatasa;1;108610
forgatasanak;2;108611
forgatasi;1;108613
forgatassal;1;108614
forgathattak;1;108615
forgatnak;1;108616
forgatocsoportja;1;108617
forgatokonyv;2;108618
forgatokonyve;1;108620
forgatokonyvet;2;108621
forgattak;2;108623
forge;1;108625
forged;1;108626
forger;1;108627
forgery;1;108628
forget;2;108629
forgetting;1;108631
forging;1;108632
forgiveness;2;108633
forgo;7;108635
forgot;2;108642
forgotten;1;108644
forinitot;1;108645
forint;24;108646
forintba;7;108670
forintban;3;108677
forintbevetelre;1;108680
forintbol;1;108681
forintcsuszoleertekelese;1;108682
forintdebt;1;108683
forintegration;1;108684
forintert;3;108685
forinterteku;2;108688
forinthoz;1;108690
forintig;1;108691
forintjaba;1;108692
forintjaert;1;108693
forintjut;1;108694
forintleertekeles;1;108695
forintleertekelessel;1;108696
forintnak;1;108697
forintnal;3;108698
forintnormativ;1;108701
forintnyi;5;108702
forintnyipottamogatasra;1;108707
forintos;20;108708
forintosbirsag;1;108728
forintosgyermekkedvezmenyt;1;108729
forintoskotelezettseget;1;108730
forintoskotelezettsegvallalasrol;1;108731
forintosmegtakaritast;1;108732
forintostorzstokevel;1;108733
forintosuthasznalati;1;108734
forintot;25;108735
forintotvisszafizetett;1;108760
forintra;6;108761
forintrol;3;108767
forints;7;108770
forinttal;9;108777
forinttol;1;108786
forintvolt;1;108787
forked;1;108788
form;87;108789
forma;10;108876
formaban;8;108886
formaci;2;108894
formacio;1;108896
formaciokbanes;1;108897
formaciones;2;108898
formado;1;108900
formai;1;108901
formailag;1;108902
formainak;1;108903
formaitkivanjak;1;108904
formaja;1;108905
formajaban;9;108906
formajabanbeszed;1;108915
formajabanelfogadhatatlan;1;108916
formajat;1;108917
formaju;1;108918
formak;2;108919
formakat;1;108921
formal;18;108922
formalasatobb;1;108940
formaldehyde;1;108941
formalisan;2;108942
formalism;1;108944
formalissa;1;108945
formalities;2;108946
formality;1;108948
formaliz;1;108949
formaliza;1;108950
formalizados;1;108951
formalizan;1;108952
formalize;2;108953
formalja;1;108955
formaljuk;1;108956
formally;8;108957
formalmente;1;108965
formalness;2;108966
formalni;1;108968
formalodnak;1;108969
formaloertelmiseg;1;108970
formaloi;1;108971
formalsys;1;108972
formalta;1;108973
forman;2;108974
formanvaloban;1;108976
formar;1;108977
format;12;108978
formation;28;108990
formations;2;109018
formative;5;109020
formats;3;109025
formatumu;2;109028
formed;23;109030
former;61;109053
formerly;15;109114
formerpresident;1;109129
formerstrategic;1;109130
forming;13;109131
formosa;1;109144
forms;65;109145
formtek;1;109210
formula;7;109211
formulado;1;109218
formulajanak;1;109219
formulas;1;109220
formulate;4;109221
formulated;4;109225
formulates;1;109229
formulating;2;109230
formulation;7;109232
formulations;2;109239
fornato;2;109241
forog;5;109243
forogtak;1;109248
forr;2;109249
forradalma;1;109251
forradalmat;5;109252
forradalmataz;1;109257
forradalmi;8;109258
forradalmunk;3;109266
forradalom;9;109269
forradalomba;1;109278
forradalomban;1;109279
forradalomhoz;2;109280
forradalomkitoresekor;1;109282
forradalommal;1;109283
forras;10;109284
forrasa;2;109294
forrasado;1;109296
forrasai;1;109297
forrasaink;1;109298
forrasanyagok;1;109299
forrasbolszarmazo;1;109300
forraserteku;1;109301
forrashiannyal;1;109302
forraskihelyezessel;1;109303
forraskivonas;1;109304
forrasok;4;109305
forrasokat;3;109309
forrasokbol;1;109312
forrasra;1;109313
forrast;3;109314
forrasunk;1;109317
forratification;1;109318
forray;1;109319
